,ResponseId,Country,RobotType,care_family,cook,creepy,feel_emo,friendly,like,phys_sim,plan_indep,think_hum,touch,vacuum,want_to_have,dictator_offer
2856,R_2xF7fvIU5tpRBHg,India,12,53.8,42.1,45.6,45.2,44.2,23.7,23.7,55.1,55.1,54.7,52.7,46.6,0.98
2857,R_2xF7fvIU5tpRBHg,India,13,0,23.7,75.5,0,49.9,0,0,24,0,100,24.5,0,0.6
2858,R_2xF7fvIU5tpRBHg,India,14,36.6,49.9,49.9,49.9,49.9,79.4,49.9,49.9,49.9,49.9,56.6,54.4,0.448
2859,R_2xF7fvIU5tpRBHg,India,15,41.8,49.9,60.6,57,43.4,49.9,42.4,40.6,65.8,57.9,42.6,25.2,0.492
2860,R_2xF7fvIU5tpRBHg,India,16,54.6,41.7,49.9,41,49.9,49.9,43.8,49.9,63.1,42.2,56.4,44.2,0.184
2861,R_2xF7fvIU5tpRBHg,India,17,43.4,49.9,32.8,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,53.5,0.588
2862,R_2xF7fvIU5tpRBHg,India,18,77.9,100,3.4,100,100,100,100,49.9,100,100,100,91.4,0.276
2863,R_2xLQ5mFBntlv54u,India,1,49.9,21.4,7.2,0,49.9,60.5,0,12.2,0,49.9,49.2,49.9,0.88
2864,R_2xLQ5mFBntlv54u,India,2,49.9,23.2,49.9,0,23.3,61,0,10.5,9.8,49.9,49.9,57.8,0.72
2865,R_2xLQ5mFBntlv54u,India,3,25.1,24.5,38.2,0,24.4,38.2,65.3,0,12.7,15.5,61.4,15.7,0.48
2866,R_2xLQ5mFBntlv54u,India,4,23.6,22.9,49.9,0,32.4,71.7,86.3,23.1,22.4,49.9,40.9,49.9,0.8
2867,R_2xLQ5mFBntlv54u,India,5,49.9,23.7,24.8,0,49.9,49.9,22.8,16,9.9,49.9,49.9,49.9,0.88
2868,R_2xLQ5mFBntlv54u,India,6,24.9,24.5,37.4,0,49.9,59.2,24.9,24.7,13.5,61.9,76.4,24.8,0.4
2869,R_2xLQ5mFBntlv54u,India,7,23.5,23.3,33.2,0,49.9,49.9,11.3,13.9,9.8,49.9,49.9,49.9,0.68
2870,R_2xLQ5mFBntlv54u,India,8,29.2,21.7,49.9,0,24.5,49.9,14.3,23.5,11.3,49.9,49.9,49.9,0.84
2871,R_2xLQ5mFBntlv54u,India,9,24,24.5,24.3,0,23.1,49.9,15.8,24.4,10.5,63.8,75.5,49.9,0.48
2872,R_2xLQ5mFBntlv54u,India,10,25.1,24.8,36.2,0,63.8,0,13.7,13.9,12.9,50.9,60.7,13.4,0.2
2873,R_2xLQ5mFBntlv54u,India,11,23.1,22,22.7,0,49.9,49.9,62.7,14.6,13.4,49.9,49.9,49.9,0.8
2874,R_2xLQ5mFBntlv54u,India,12,22.4,23.3,34.2,0,24.1,33.8,24.3,16.5,16.2,49.9,58.4,49.9,0.48
2875,R_2xLQ5mFBntlv54u,India,13,24.1,23.6,10.3,0,49.9,71.6,29.4,12.7,15.8,49.9,49.9,49.9,0.84
2876,R_2xLQ5mFBntlv54u,India,14,49.9,22.4,14.7,0,41.4,49.9,49.9,15.7,24.8,49.9,49.9,49.9,0.92
2877,R_2xLQ5mFBntlv54u,India,15,36.1,24.8,3.6,0,63,74.7,76,24.3,24.4,75.3,75.1,61.1,0.68
2878,R_2xLQ5mFBntlv54u,India,16,17.7,11.9,33.1,0,35.3,49.9,33.6,16.9,13.3,49.9,34.7,49.9,0.6
2879,R_2xLQ5mFBntlv54u,India,17,23.3,23.6,49.9,0,24,49.9,0,12.5,13.9,49.6,57.4,49.9,0.52
2880,R_2xLQ5mFBntlv54u,India,18,49.6,49.9,0,0,77.1,86.6,98.9,23.9,21.6,49.9,0,62.5,1
2881,R_2y9rSSwYjNMSsrY,India,1,51.4,0,0,25.4,100,100,23.2,23.2,0,100,0,100,0.92
2882,R_2y9rSSwYjNMSsrY,India,2,0,0,92.4,0,5.3,6.4,0,0,0,52.1,0,13.2,0.04
2883,R_2y9rSSwYjNMSsrY,India,3,0,22.3,20.6,0,75.7,50,0,0,0,100,21.3,100,0.4
2884,R_2y9rSSwYjNMSsrY,India,4,1.9,32,37.5,0,65.6,50,12.3,4.7,0,77.1,77.7,76.5,0.48
2885,R_2y9rSSwYjNMSsrY,India,5,0,0,50,0,47,50,0,0,0,75.1,0,50,0.4
2886,R_2y9rSSwYjNMSsrY,India,6,0,22.3,53.5,0,50,19.9,0,0,0,100,24.2,78.7,0.4
2887,R_2y9rSSwYjNMSsrY,India,7,21.9,0,46.5,0,0,22.8,0,0,0,50.1,0,50,0.2
2888,R_2y9rSSwYjNMSsrY,India,8,0,0,76.4,0,22.6,50,0,0,0,75.9,0,50,0.2
2889,R_2y9rSSwYjNMSsrY,India,9,0,0,78.5,0,20.9,23,0,0,0,21.2,0,25.1,0.04
2890,R_2y9rSSwYjNMSsrY,India,10,23.9,0,26.1,0,77.9,50,0,0,0,75.4,0,79.1,0.4
2891,R_2y9rSSwYjNMSsrY,India,11,0,22.1,50,0,51.3,77.7,0,26.6,0,78.6,48.4,50,0.12
2892,R_2y9rSSwYjNMSsrY,India,12,0,0,49.4,0,20.6,83.8,0,0,0,100,0,70.5,0.2
2893,R_2y9rSSwYjNMSsrY,India,13,81.5,0,0,0,100,100,0,0,0,100,0,100,0.8
2894,R_2y9rSSwYjNMSsrY,India,14,53.5,0,22.5,0,100,100,0,0,0,100,51.2,100,0.6
2895,R_2y9rSSwYjNMSsrY,India,15,52.2,0,16.3,0,76.4,69.7,15.8,0,0,100,53.5,78.3,0.56
2896,R_2y9rSSwYjNMSsrY,India,16,50,14,7.2,0,100,77.2,10,22,0,100,0,100,0.4
2897,R_2y9rSSwYjNMSsrY,India,17,0,0,24.3,0,40.5,50,0,0,0,49.4,51.9,50,0.2
2898,R_2y9rSSwYjNMSsrY,India,18,22.3,50,23.2,23.8,100,100,74.3,23.5,53,100,80.9,100,1
2899,R_2YMkY82KQfnqI1O,India,1,57.8,40.5,0,68.6,78.7,58.2,0,52,23.7,89.1,77.3,85.4,0.48
2900,R_2YMkY82KQfnqI1O,India,2,50,21.7,100,25.1,0,9.5,0,18.4,0,51.3,56.7,20.5,0.24
2901,R_2YMkY82KQfnqI1O,India,3,50.7,57.1,50,62.5,56.7,69.2,70,57.4,61.1,84.5,80,77.5,0.56
2902,R_2YMkY82KQfnqI1O,India,4,0,22.8,55.1,29.2,53.4,59.5,48,39.7,51.7,76.7,75.1,51.5,0.4
2903,R_2YMkY82KQfnqI1O,India,5,71.3,72.4,12.1,64.3,73.5,61.7,24.1,52.5,49.9,85.5,84.3,88.1,0.48
2904,R_2YMkY82KQfnqI1O,India,6,58.8,52,48.3,42.6,63.5,60.3,6.3,42.1,14.9,76.9,81.1,72,0.44
2905,R_2YMkY82KQfnqI1O,India,7,52.9,31.5,8.3,20.9,56.2,54.8,0,18.5,0,81.2,71.2,72.1,0.24
2906,R_2YMkY82KQfnqI1O,India,8,33.1,12.6,29.6,44.6,49.7,38.7,7.1,49.9,17.2,66.2,66.1,53.6,0.32
2907,R_2YMkY82KQfnqI1O,India,9,51.3,23.2,25.9,25.3,50.5,54,0,16.5,11.3,59.1,68.5,37.3,0.2
2908,R_2YMkY82KQfnqI1O,India,10,55.6,29.8,64.2,21.8,52,29.8,0,23.6,10.5,79.6,89.7,68.1,0.44
2909,R_2YMkY82KQfnqI1O,India,11,54,40.9,47.5,58.3,55.1,58.4,69.8,62.9,64.2,74.4,68.5,66.1,0.6
2910,R_2YMkY82KQfnqI1O,India,12,39.7,21.3,57.9,50.5,52.1,54.2,0,34.9,15.3,59,70.2,52,0.32
2911,R_2YMkY82KQfnqI1O,India,13,11.1,42.4,77.6,15.8,26.5,23.9,0,42.6,25.7,75.2,76.7,49.6,0.2
2912,R_2YMkY82KQfnqI1O,India,14,58.6,76.1,36.2,65.5,56.8,55.4,77.7,65.8,62.6,85.3,75.9,76.3,0.56
2913,R_2YMkY82KQfnqI1O,India,15,54.8,53.1,57.1,57.9,55.4,55,53.4,57.6,55.9,75.2,77.7,71,0.6
2914,R_2YMkY82KQfnqI1O,India,16,51.6,36.1,20.2,55.2,56.6,58.8,23.3,33.1,30.8,69.6,75.2,61.9,0.48
2915,R_2YMkY82KQfnqI1O,India,17,49.6,16,0,9.5,67,60.2,0,13.3,0,87.7,77.1,86.6,0.4
2916,R_2YMkY82KQfnqI1O,India,18,35.5,72.1,20.2,60.3,60.2,76.3,80.2,54.4,51.5,74.8,75.3,66.9,0.8
2917,R_2ypU5TglNiBVKHS,India,1,0,0,0,0,76.3,100,0,0,0,100,0,100,0
2918,R_2ypU5TglNiBVKHS,India,2,50.5,0,25.3,0,100,75.1,0,0,0,100,0,100,0
2919,R_2ypU5TglNiBVKHS,India,3,75.6,76.9,0,0,100,100,100,0,100,100,77.3,100,0
2920,R_2ypU5TglNiBVKHS,India,4,76.9,0,0,0,100,100,100,0,0,100,0,100,0
2921,R_2ypU5TglNiBVKHS,India,5,75.7,0,0,0,100,100,75.7,0,0,100,0,100,0
2922,R_2ypU5TglNiBVKHS,India,6,0,0,0,0,0,100,0,0,0,0,0,0,0
2923,R_2ypU5TglNiBVKHS,India,7,0,0,21.8,0,100,24.9,0,0,0,100,0,100,0
2924,R_2ypU5TglNiBVKHS,India,8,50.5,22.7,23.7,0,100,77.3,0,0,0.1,100,0,100,0
2925,R_2ypU5TglNiBVKHS,India,9,26.1,0,30.6,0,0,74.7,0.1,0,0,100,0,100,0
2926,R_2ypU5TglNiBVKHS,India,10,0,0,22.7,0,74.1,77.9,0,0,0,100,0,100,0
2927,R_2ypU5TglNiBVKHS,India,11,81.9,0,0,0,0,100,75.2,0,0,93.8,0,96.4,0
2928,R_2ypU5TglNiBVKHS,India,12,0,0,0,0,100,100,0,0,0,0,0,100,0
2929,R_2ypU5TglNiBVKHS,India,13,25.6,0,0,0,100,100,2.3,0,100,100,0,100,0
2930,R_2ypU5TglNiBVKHS,India,14,77.1,77.7,0,0,100,100,100,0,0,100,77.6,100,0
2931,R_2ypU5TglNiBVKHS,India,15,49.6,24.3,0,0,99.7,99.9,100,0,0.3,100,49.9,100,0
2932,R_2ypU5TglNiBVKHS,India,16,50.5,0,0,0,100,100,22.5,0,0,100,0,100,0
2933,R_2ypU5TglNiBVKHS,India,17,0,0,24.9,0,80.4,100,0,0,0,100,0,100,0
2934,R_2ypU5TglNiBVKHS,India,18,79.5,76.7,0,0,100,100,100,0,100,100,0,100,0
2935,R_2ysxUUk652d7MEX,India,1,58.8,6.3,37.3,11.9,43,56.2,2.5,23.2,18.6,72.3,24.4,65.7,0.9
2936,R_2ysxUUk652d7MEX,India,2,49.7,0,37,20,31.4,53.2,5,15.3,6.6,53.8,27.5,54.7,0.8
2937,R_2ysxUUk652d7MEX,India,3,62.3,62.6,42.8,25.5,44,56.4,56.6,26,57.9,74.7,24.5,75.7,0.94
2938,R_2ysxUUk652d7MEX,India,4,53.2,50.8,49.2,25.9,50.4,53.8,52.7,46.2,45.8,55.1,27.1,54,0.92
2939,R_2ysxUUk652d7MEX,India,5,52,24.3,37.5,26.3,43.8,56.6,27.1,46.9,22.5,53.1,24.9,54,0.84
2940,R_2ysxUUk652d7MEX,India,6,39.4,28,39.4,26,32.6,59,21.2,37.9,22.8,57.4,26,55.6,0.8
2941,R_2ysxUUk652d7MEX,India,7,26.4,0,36.9,0,24.7,45.3,0,25.1,0,51.5,36.5,55.5,0.72
2942,R_2ysxUUk652d7MEX,India,8,46.9,24.7,33.2,3.9,27.7,51.2,9.8,11.5,12.2,52.1,25.9,53.1,0.78
2943,R_2ysxUUk652d7MEX,India,9,45.6,25.6,39,3.5,26.4,50.1,0,24.1,13.4,52,35.9,52.4,0.76
2944,R_2ysxUUk652d7MEX,India,10,33.2,1.3,36.5,10.2,40.2,54,7.4,38.2,10.2,64.7,26.3,57.6,0.8
2945,R_2ysxUUk652d7MEX,India,11,69,54.4,38.3,27.3,53.6,57.2,55.4,52.7,57.5,56.8,27.6,56.6,0.96
2946,R_2ysxUUk652d7MEX,India,12,37.3,22.5,32.4,4.2,28.2,55.9,0,11.4,11.4,57.8,26.8,59.8,0.72
2947,R_2ysxUUk652d7MEX,India,13,64.7,33.6,42.4,11.5,35.9,51.2,26,42.8,21.8,69.3,25.1,70.6,0.88
2948,R_2ysxUUk652d7MEX,India,14,60.6,52.3,45.8,26.5,47.5,75.9,55.6,44.2,52.8,65.5,25.2,77.5,0.96
2949,R_2ysxUUk652d7MEX,India,15,53.4,52.1,37.9,52,39.7,52.1,61.7,55.9,54.6,52.1,35.1,52.3,0.94
2950,R_2ysxUUk652d7MEX,India,16,51.3,25.7,37.4,24.9,27.5,54.4,24.8,25.2,20.4,57.6,28.3,53.8,0.88
2951,R_2ysxUUk652d7MEX,India,17,51.7,0,37.5,0,27.3,52.8,57.6,25.6,0,55.4,30.2,54.3,0.76
2952,R_2ysxUUk652d7MEX,India,18,77.3,71.2,52.8,52.4,58.3,76.1,74.8,54.2,78.8,61.1,34.2,79,0.98
2953,R_2YVtpJbIgiTF549,India,1,32.7,0,0,0,25.2,66.1,0,17.8,14.1,76,1.1,67.3,0.72
2954,R_2YVtpJbIgiTF549,India,2,22.5,0,25.1,0,26.1,4.4,0,0,0,25.1,25.6,26.9,0.02
2955,R_2YVtpJbIgiTF549,India,3,80.2,0,0,0,14.7,68.5,71.7,9.8,0,83.8,68.4,95.8,0.8
2956,R_2YVtpJbIgiTF549,India,4,28.8,0,0,0,23.6,44.1,27.9,10.3,0,69.8,63.4,63,0.4
2957,R_2YVtpJbIgiTF549,India,5,25.2,7.8,0,0,2.7,28.4,28.3,26.5,23.2,76.7,82.6,22.8,0.04
2958,R_2YVtpJbIgiTF549,India,6,24.3,0,0,0,0.4,3.9,0,8.6,0,21.6,8.2,16.6,0.08
2959,R_2YVtpJbIgiTF549,India,7,20,0,0,0,3.6,30.6,26.8,0,2.1,0,28.6,21.6,0.08
2960,R_2YVtpJbIgiTF549,India,8,0,0,84.9,0,0,27.3,29.6,7.8,26,0,0,0,0.1
2961,R_2YVtpJbIgiTF549,India,9,25.7,0,53.8,0,14.3,29.4,1.3,0,0,19.7,0,39.3,0.2
2962,R_2YVtpJbIgiTF549,India,10,65.4,0,0,0,17,75.5,0,18,0,12.7,84.9,84.9,0.4
2963,R_2YVtpJbIgiTF549,India,11,22.9,0,0,1.2,0,30.8,24.9,19.7,0,34.2,0,24,0.2
2964,R_2YVtpJbIgiTF549,India,12,7,0,0,0,0,28.3,0,0,0.9,15.5,0,28.7,0.2
2965,R_2YVtpJbIgiTF549,India,13,68.8,0,0,2.3,19.3,28.4,0,0.8,12.6,76.4,78.7,100,0.8
2966,R_2YVtpJbIgiTF549,India,14,66.2,8.6,0,5.6,74.1,68,18.1,33,19.6,70.6,62.1,74.7,0.8
2967,R_2YVtpJbIgiTF549,India,15,61.1,45,0.8,0,29.9,27.7,65.1,23.1,0,65.1,24.4,94.2,0.6
2968,R_2YVtpJbIgiTF549,India,16,65.4,0,0,0,24.8,26.8,27.3,14.6,0,76.5,76,28.8,0.06
2969,R_2YVtpJbIgiTF549,India,17,7.1,0,0.7,0,35.1,26.5,0,37.5,18.9,21.2,3.2,41.7,0.08
2970,R_2YVtpJbIgiTF549,India,18,29.9,70.6,36.3,31.9,22,33.2,70.1,29.5,4.7,26.8,68.5,18.8,0.072
2971,R_2Yx1hSTcPs6qaYm,India,1,9.9,25.9,25.7,0,23.2,100,26.4,0,0,77.5,25.6,100,0.84
2972,R_2Yx1hSTcPs6qaYm,India,2,23.2,53.1,76.3,0,23.6,76,24.5,24,0,100,24.9,50.7,0.8
2973,R_2Yx1hSTcPs6qaYm,India,3,41.8,47.7,87.1,3.6,42.4,100,100,35.9,25.9,70.5,29.5,62.5,0.96
2974,R_2Yx1hSTcPs6qaYm,India,4,61.7,48.8,87.1,6.6,16,68.8,87.4,13.8,14.5,77.3,38.7,84,0.96
2975,R_2Yx1hSTcPs6qaYm,India,5,11.9,16.4,67.3,0.7,11.5,70.5,61.7,11.7,14.2,72.4,14.1,71.4,0.84
2976,R_2Yx1hSTcPs6qaYm,India,6,0,0,42.8,0,6.7,60.7,20.5,0,0,68.1,35.1,60.9,0.76
2977,R_2Yx1hSTcPs6qaYm,India,7,2.5,0,55.9,0,7.5,60.1,0,5.8,0,60.6,13.3,25.9,0.6
2978,R_2Yx1hSTcPs6qaYm,India,8,10.6,10.9,93.8,0,0,100,57.9,36.3,0,64.1,15,100,0.88
2979,R_2Yx1hSTcPs6qaYm,India,9,8.8,13.3,65.5,7,15.8,73.3,13,5.4,3.1,73.7,21.7,64.7,0.8
2980,R_2Yx1hSTcPs6qaYm,India,10,2.9,0,73.7,0,5.4,61.1,1.6,20.6,2.3,65.1,0,39.1,0.72
2981,R_2Yx1hSTcPs6qaYm,India,11,42.4,41.7,82.4,4.7,27.2,100,66.8,14.5,24,75.2,30.6,67.7,0.84
2982,R_2Yx1hSTcPs6qaYm,India,12,0,0,63.1,0,6.3,43.2,0,6.7,0,37,0,24.8,0.4
2983,R_2Yx1hSTcPs6qaYm,India,13,7.8,4.3,38.9,0,36.6,58.4,29.8,22.5,16.6,67.4,8.4,67.3,0.72
2984,R_2Yx1hSTcPs6qaYm,India,14,61.3,58,99.6,0,21.2,61.3,88.2,16.4,10.1,78.7,46.4,91.6,0.96
2985,R_2Yx1hSTcPs6qaYm,India,15,61,61.3,94.5,24.5,44.9,98.1,93.8,24.4,26.9,100,60.1,100,0.96
2986,R_2Yx1hSTcPs6qaYm,India,16,23.3,6.4,65.7,5.9,65.5,100,57.4,15,13.7,85.7,9.7,73.7,0.92
2987,R_2Yx1hSTcPs6qaYm,India,17,7.1,1.5,59.8,5.4,17.4,64.1,0,11.8,0,80.3,26.5,71.2,0.72
2988,R_2Yx1hSTcPs6qaYm,India,18,47.1,61.8,63.8,35,34,76.1,62.1,18.8,0,100,46.5,100,0.96
2989,R_2z87KOtHgNcAtRL,India,1,0,14.1,0,43.2,75.3,100,0,26.1,79.1,100,0,81,0.92
2990,R_2z87KOtHgNcAtRL,India,2,0,0,23.6,0,21.3,0,0,22.9,0,79.9,75.3,18.4,0.2
2991,R_2z87KOtHgNcAtRL,India,3,0,51.5,0.4,0,78.4,79.4,100,49.9,75.9,100,25.3,78,0.8
2992,R_2z87KOtHgNcAtRL,India,4,0,0,50.1,0,24.4,73.2,79.8,24.3,49.1,24.7,100,25.3,0.4
2993,R_2z87KOtHgNcAtRL,India,5,0,75.6,0,26.5,81.4,77.3,97.7,78.4,100,80.2,82.7,81.5,0.88
2994,R_2z87KOtHgNcAtRL,India,6,0,0,0,0,51.6,23.1,51.6,20.9,52.3,32.7,76.8,7,0.08
2995,R_2z87KOtHgNcAtRL,India,7,0,0,0,0,22.4,0,0,20.2,0,68.2,19.4,23.2,0.04
2996,R_2z87KOtHgNcAtRL,India,8,0,23.1,25.9,0,0,49.9,0,51.9,23.3,75.5,75.6,0,0.2
2997,R_2z87KOtHgNcAtRL,India,9,0,24.8,0,0,23.9,76.7,24.4,25.9,24.1,23.1,26.5,0,0.08
2998,R_2z87KOtHgNcAtRL,India,10,0,0,0,0,24.9,23.2,0,25.1,22.7,22.5,100,50.5,0.2
2999,R_2z87KOtHgNcAtRL,India,11,0,0,0,0,78.7,80,100,76,100,80.3,25.9,78.2,0.72
3000,R_2z87KOtHgNcAtRL,India,12,0,0,21.6,0,21.6,47.3,45.3,23.9,23.2,50.7,19,23.1,0.08
3001,R_2z87KOtHgNcAtRL,India,13,23.9,75.2,0,0.3,100,100,78.4,76.4,77.6,100,100,100,1
3002,R_2z87KOtHgNcAtRL,India,14,0,24.3,0,100,100,100,100,100,100,100,100,80.2,0.96
3003,R_2z87KOtHgNcAtRL,India,15,0,0,0.9,0,25.2,78.3,78.3,24.1,75.5,100,79.6,79.5,0.4
3004,R_2z87KOtHgNcAtRL,India,16,21.4,23.1,21.8,24.7,24.7,23.5,73.3,24.4,24.1,24.9,75.9,25.2,0.12
3005,R_2z87KOtHgNcAtRL,India,17,0,0,0,18.6,20.9,74.9,0,22.3,0,48.5,0,8.3,0.14
3006,R_2z87KOtHgNcAtRL,India,18,49.9,100,0,75.9,100,100,100,100,74.9,100,100,77.6,0.8
3007,R_2zFU9er0fOvhKrW,India,1,76.7,76.3,75.1,76.3,75.1,71.8,74.4,75.2,74.9,76.5,76.3,76.3,0.8
3008,R_2zFU9er0fOvhKrW,India,2,24.4,23.6,24.3,24.3,24.7,24.3,24,24,24.3,24.3,23.9,24.8,0.2
3009,R_2zFU9er0fOvhKrW,India,3,54.7,54.7,56.2,53.4,55.4,54.3,54.8,54.4,54.4,55.2,54.3,54.7,0.6
3010,R_2zFU9er0fOvhKrW,India,4,44.8,44.6,44.6,44.5,44.4,44.6,44.6,45,43.6,45.2,44.6,45.4,0.4
3011,R_2zFU9er0fOvhKrW,India,5,44.2,44,43.4,44.1,43.8,44.1,44.4,44.1,44.1,44.4,44.2,44.1,0.4
3012,R_2zFU9er0fOvhKrW,India,6,40.6,42,40.6,42.2,41.7,40.5,42.2,42.8,42,41.4,42.2,42.2,0.4
3013,R_2zFU9er0fOvhKrW,India,7,24.3,24,24.4,24.3,24.3,24.5,24.5,24.8,24.5,23.9,24.1,22.7,0.2
3014,R_2zFU9er0fOvhKrW,India,8,23.7,24,23.9,24,24,23.1,24,24.4,24.3,23.5,24.3,23.7,0.2
3015,R_2zFU9er0fOvhKrW,India,9,24.1,24.8,24.4,25.3,24.4,39.3,24.5,24.5,23.2,24.8,25.2,24.3,0.2
3016,R_2zFU9er0fOvhKrW,India,10,41.4,41.8,43,42.8,43.2,43,42.8,43,42.8,41.7,42.1,42.8,0.2
3017,R_2zFU9er0fOvhKrW,India,11,42.5,41.6,43.4,42.9,43.8,43,45.2,42.9,44.4,42.4,43,40.3,0.4
3018,R_2zFU9er0fOvhKrW,India,12,25.1,24.1,23.7,24.4,24.3,44.9,44.9,24.3,24,23.6,24.4,24.9,0.2
3019,R_2zFU9er0fOvhKrW,India,13,24.8,24.5,24.5,24.1,25.9,26.4,26.1,25.9,26.4,24.5,24.5,24.1,0.4
3020,R_2zFU9er0fOvhKrW,India,14,56.6,56.6,56,55.9,56,56.6,56.3,56,55.9,56.4,57,56.4,0.4
3021,R_2zFU9er0fOvhKrW,India,15,44.6,44.1,44.5,44.8,44.5,44.9,45,45,45,44.8,44.5,44.9,0.6
3022,R_2zFU9er0fOvhKrW,India,16,41,41.4,42.1,42,41.8,43,43,42.1,42.2,41.4,41.4,41.4,0.4
3023,R_2zFU9er0fOvhKrW,India,17,40.2,40.9,40.8,40.9,41.7,38.3,40.2,40.5,41.3,40.5,99.3,40.8,0.4
3024,R_2zFU9er0fOvhKrW,India,18,76.4,76.3,75.6,76.3,77.9,76.4,76.1,76.3,76.5,76.3,76.1,75.9,0.8
3025,R_2ZI8NxMEk3RlykA,India,1,97.9,37,40.9,33.2,100,100,35.9,73.3,62.7,100,58.2,99.5,0.72
3026,R_2ZI8NxMEk3RlykA,India,2,41.7,33.9,20.1,15.7,69,65.1,19.8,34.6,12.3,70.9,73.2,64.1,0.6
3027,R_2ZI8NxMEk3RlykA,India,3,56.8,74.4,42.9,45.2,58.8,44.8,81.5,52.4,60.6,54,91.7,71.7,0.68
3028,R_2ZI8NxMEk3RlykA,India,4,72.1,100,33,33,64.1,87.7,100,59.1,95,67.7,100,96.5,0.88
3029,R_2ZI8NxMEk3RlykA,India,5,72.9,87.9,21.2,8,76,100,72.3,69.4,89,83.9,79.1,93.3,0.68
3030,R_2ZI8NxMEk3RlykA,India,6,68.6,71.6,83.5,0,39,34.9,49.9,34.7,55.6,57.1,73.6,57.9,0.48
3031,R_2ZI8NxMEk3RlykA,India,7,80.8,38.1,0,7.8,31.8,68,0,44.2,19.3,100,75.5,71.7,0.2
3032,R_2ZI8NxMEk3RlykA,India,8,12.5,53.2,100,0,15.4,28.2,0,18.6,0,25.1,0,51.7,0.64
3033,R_2ZI8NxMEk3RlykA,India,9,83.1,38.9,72.1,6.7,32,64.6,16.5,72.9,39.1,61.1,97.1,75.7,0.6
3034,R_2ZI8NxMEk3RlykA,India,10,0,24.3,68.5,0,17.8,58.6,0,38.1,21.3,64.7,100,68.6,0.4
3035,R_2ZI8NxMEk3RlykA,India,11,66.5,61.3,58,34.2,54.7,73.9,85,76.8,66.4,100,88.7,65.7,0.8
3036,R_2ZI8NxMEk3RlykA,India,12,42.8,66.8,34.6,0,4.8,24,12.9,55.5,17,84.2,100,66.1,0.4
3037,R_2ZI8NxMEk3RlykA,India,13,63.8,71.4,4.8,0,82.3,44.8,8.2,53.9,22.8,13.9,100,86.7,0.6
3038,R_2ZI8NxMEk3RlykA,India,14,38.6,63.8,64.7,33.9,74.8,100,95.4,69.3,93.6,77.1,64.2,74.1,0.6
3039,R_2ZI8NxMEk3RlykA,India,15,29,76.9,52.9,37.1,54.8,41.6,67.6,41.2,86.9,41.8,98.9,35.8,0.4
3040,R_2ZI8NxMEk3RlykA,India,16,74,60.9,79.8,60.9,28.2,63.1,42.6,74.5,58.7,86.5,76.8,100,0.8
3041,R_2ZI8NxMEk3RlykA,India,17,94.2,19.6,9.2,21.6,19.4,35.4,0,24.9,35.4,77.6,100,64.5,0.2
3042,R_2ZI8NxMEk3RlykA,India,18,87.8,69.4,13.7,34.9,100,76.1,100,82.2,95.3,71.6,54.4,91.7,0.92
3043,R_2ziG8ln5K2r5XH4,India,1,76,23.1,2.7,24.9,97.9,76.1,2.4,24,76.3,99.1,22.9,75.2,0.96
3044,R_2ziG8ln5K2r5XH4,India,2,23.9,24.3,76,1.7,24.3,24.4,1.5,24.3,24.3,75.6,24.3,24.3,0.6
3045,R_2ziG8ln5K2r5XH4,India,3,76.1,76.4,2.4,76.4,97.9,98,76.1,75.7,98.7,98.3,75.6,97.9,1
3046,R_2ziG8ln5K2r5XH4,India,4,76.3,75.9,24.3,24.5,76.3,75.7,75.3,76.3,76,97.9,75.6,76,0.98
3047,R_2ziG8ln5K2r5XH4,India,5,76,24.5,24.8,1.6,75.2,75.1,23.9,24.7,24.3,98.1,76.3,75.9,0.92
3048,R_2ziG8ln5K2r5XH4,India,6,25.2,24.4,76.4,0,24.1,24.4,24,24.5,24.3,100,76.1,75.6,0.8
3049,R_2ziG8ln5K2r5XH4,India,7,76.8,76.1,2.3,1.3,75.6,75.3,1.2,24.1,2.1,98.7,24.1,76,0.88
3050,R_2ziG8ln5K2r5XH4,India,8,76.1,0.4,24.8,1.7,23.5,23.9,1.6,1.7,1.7,76.4,1.3,75.6,0.9
3051,R_2ziG8ln5K2r5XH4,India,9,24.3,23.3,76,0.9,75.5,24.1,1.5,23.9,24.5,76,76.3,76.5,0.8
3052,R_2ziG8ln5K2r5XH4,India,10,75.7,24.4,2.3,2.1,24.5,76.1,2.4,75.2,24.5,98.8,75.9,75.6,0.9
3053,R_2ziG8ln5K2r5XH4,India,11,24.3,76,23.9,76.4,75.7,75.6,76.3,76.5,75.9,75.9,76,75.7,0.98
3054,R_2ziG8ln5K2r5XH4,India,12,76.4,23.2,74.8,1.2,75.5,77.3,1.5,23.6,1.6,98.4,23.7,75.7,0.8
3055,R_2ziG8ln5K2r5XH4,India,13,76.3,24.5,24.1,2.1,24.3,75.7,2.8,24.5,24.5,98.1,24,75.5,0.84
3056,R_2ziG8ln5K2r5XH4,India,14,75.7,98.3,1.7,76.5,76.1,98.7,98,76.5,98,98.8,98.4,98.4,1
3057,R_2ziG8ln5K2r5XH4,India,15,76.1,76.1,24.1,75.9,75.5,75.2,76.3,76,76,98.1,75.6,76.1,1
3058,R_2ziG8ln5K2r5XH4,India,16,75.7,24.4,24.5,23.7,76.8,76.1,2.4,24,24.3,98,76.1,74.9,0.84
